Simulation,NumberOfGenes,DEgenes,Upregulated,TopCounts/DE,Correct/TopCounts,Correct/DE
1301,9176,2317,0.496657647,0.288733104,0.988041854,0.285280391
1302,10612,1664,0.623354684,0.222291901,0.981081081,0.218086379
1303,8356,1866,0.56828274,0.259784604,0.991752577,0.257642051
1304,11829,2517,0.512268712,0.275279193,0.985569986,0.271306911
1305,8600,2535,0.608453021,0.291494141,0.98240866,0.286366368
1306,8444,1746,0.57704806,0.265685381,0.987068966,0.262249794
1307,11427,793,0.612931315,0.26335966,0.971291866,0.255799095
1308,11304,1743,0.476026711,0.247193976,0.986078886,0.243752761
1309,10666,1902,0.554851962,0.25231444,0.970833333,0.244955268
1310,9160,1185,0.492051956,0.221931489,0.984790875,0.218556105
1311,8004,1542,0.515197472,0.263249375,0.985221675,0.25935899
1312,8378,1471,0.51366914,0.278607328,0.987804878,0.275209678
1313,11613,1755,0.584850415,0.239210706,0.971428571,0.232376114
1314,10479,977,0.537299579,0.227148425,0.968468468,0.219986087
1315,10942,1756,0.513759437,0.256226631,0.98,0.251102099
1316,11609,2292,0.603924415,0.253851172,0.97766323,0.248180957
1317,8638,2084,0.614460325,0.275878563,0.986086957,0.272040253
1318,8116,603,0.454047851,0.199003883,0.975,0.194028786
1319,9837,2299,0.49181999,0.276606766,0.977987421,0.270517938
1320,12107,2155,0.56061032,0.251888531,0.977900552,0.246321933
1321,10143,1465,0.609465548,0.257294142,0.978779841,0.251834319
1322,12182,1114,0.576472026,0.216229112,0.975103734,0.210845815
1323,12085,1301,0.46269492,0.241228967,0.97133758,0.234314761
1324,10892,1934,0.463249424,0.246568046,0.98951782,0.243983475
1325,8106,1147,0.466789149,0.249285009,0.968531469,0.241440375
1326,12443,3721,0.493930978,0.288326904,0.985088537,0.284027528
1327,8644,1150,0.537861796,0.252038799,0.95862069,0.241609608
1328,12435,2304,0.522921504,0.268209641,0.980582524,0.263001687
1329,9435,2692,0.513074665,0.291898036,0.987277354,0.288184321
1330,10076,1549,0.480187496,0.225201862,0.991404011,0.223266029
1331,10059,1524,0.627392479,0.262324519,0.9775,0.256422217
1332,9366,1376,0.638001297,0.244883734,0.976261128,0.23907047
1333,9060,1553,0.461324202,0.254922296,0.977272727,0.249128607
1334,8022,1560,0.627237703,0.28587406,0.97309417,0.278182381
1335,9542,2207,0.541582613,0.278168524,0.98534202,0.274091136
1336,8087,1789,0.575804319,0.271547093,0.983539095,0.267077182
1337,9222,1941,0.469822491,0.264797412,0.978599222,0.259130541
1338,12222,1262,0.622242343,0.22898952,0.965397924,0.221066008
1339,8959,481,0.646107584,0.230385257,0.981981982,0.226234171
1340,9848,1854,0.602147868,0.255587213,0.974683544,0.24911665
1341,10372,2562,0.46539475,0.279810665,0.990237099,0.277078902
1342,9325,707,0.590317229,0.20777627,0.959183673,0.199295606
1343,10022,2750,0.603729435,0.269815313,0.981132075,0.264724458
1344,10657,2802,0.471327579,0.282612462,0.978535354,0.276546286
1345,11746,3179,0.458392314,0.266378943,0.991735537,0.264177464
1346,12330,2662,0.528375814,0.261757802,0.987087518,0.258377859
1347,8116,1858,0.578009054,0.274957448,0.984344423,0.27065283
1348,11056,637,0.642787447,0.200678452,0.9453125,0.18970385
1349,9431,493,0.502208626,0.206601407,0.970588235,0.200524895
1350,9859,1459,0.578250063,0.251393273,0.983651226,0.247283301
1351,12286,2551,0.551704275,0.278285452,0.987323944,0.27475789
1352,11134,3324,0.510948577,0.304110878,0.982195846,0.298696441
1353,8915,1513,0.53242543,0.237250206,0.988857939,0.23460675
1354,9263,872,0.533314864,0.238312848,0.975961538,0.232584174
1355,11685,2428,0.64003161,0.275525841,0.983557549,0.270995521
1356,9276,2719,0.615374082,0.272835959,0.986522911,0.269158925
1357,10715,3185,0.638269162,0.293515158,0.989304813,0.290375958
1358,11726,2259,0.605668011,0.241201992,0.979816514,0.236333695
1359,11001,2167,0.53849602,0.268562535,0.981099656,0.263486611
1360,8769,2294,0.522021147,0.306434548,0.980085349,0.300332011
1361,11341,2246,0.618747337,0.257264783,0.984429066,0.25325893
1362,8255,1703,0.474217501,0.247186519,0.988123515,0.244250812
1363,8404,1325,0.495558246,0.237714498,0.984126984,0.233941252
1364,11672,1164,0.631757739,0.212104533,0.979757085,0.207810919
1365,11357,3288,0.600295078,0.276691969,0.974725275,0.269698655
1366,10136,658,0.511007978,0.185389633,0.967213115,0.179311284
1367,8289,2031,0.524791239,0.288509039,0.984641638,0.284078013
1368,8537,1703,0.6026458,0.2559996,0.98853211,0.253063825
1369,12138,1879,0.60063425,0.256967505,0.97515528,0.250583219
1370,8171,1169,0.629257979,0.266865588,0.980769231,0.261733558
1371,11903,751,0.621554118,0.218122157,0.963414634,0.210142078
1372,12392,3364,0.465977874,0.281437713,0.99155227,0.279060203
1373,11849,1426,0.561149493,0.227112106,0.972222222,0.220803436
1374,8272,2304,0.452013615,0.296005191,0.982404692,0.290796888
1375,12413,2269,0.524980801,0.263051819,0.983249581,0.258645591
1376,12454,1082,0.637151865,0.234637454,0.968503937,0.227247298
1377,9517,1734,0.477196173,0.273831344,0.995789474,0.27267837
1378,10081,2768,0.540884791,0.290092289,0.98256538,0.28503464
1379,11233,2808,0.537359982,0.282314633,0.981084489,0.276974507
1380,8256,1836,0.517266866,0.282066831,0.974903475,0.274987934
1381,8244,1170,0.583396086,0.246999232,0.968858131,0.239307214
1382,8205,1649,0.486117818,0.252853931,0.978417266,0.247396652
1383,8131,924,0.504912215,0.21841652,0.96039604,0.20976636
1384,11442,1808,0.486759401,0.253266479,0.965065502,0.244418742
1385,9195,1568,0.559811483,0.24540947,0.979220779,0.240310052
1386,8038,687,0.644864445,0.223887292,0.961038961,0.215164411
1387,10296,1257,0.607747475,0.248190749,0.967948718,0.240235917
1388,8624,1894,0.505065511,0.292978321,0.985585586,0.28875521
1389,10429,1306,0.520242828,0.243421089,0.962264151,0.234235387
1390,8662,547,0.525757683,0.186204218,0.980392157,0.182553155
1391,10140,1439,0.609133584,0.240288144,0.959537572,0.230565502
1392,11919,1750,0.555442402,0.239904177,0.969047619,0.232478571
1393,11886,2144,0.451827694,0.283533579,0.980263158,0.277937521
1394,11121,3184,0.567286037,0.29890211,0.983193277,0.293878546
1395,10834,1223,0.626438762,0.222342825,0.988970588,0.219890515
1396,10192,2228,0.529620245,0.252140026,0.987544484,0.248999492
1397,10826,2065,0.518983931,0.276462373,0.985989492,0.272588995
1398,11340,1120,0.53326272,0.201783597,0.955752212,0.192855119
1399,11687,2378,0.537639244,0.274175629,0.983128834,0.269549967
1400,10566,2311,0.51722955,0.277278363,0.968798752,0.268626932
1401,9688,2077,0.549754278,0.263804464,0.98540146,0.259953304
1402,11240,2981,0.537472979,0.280382279,0.988038278,0.277028424
1403,12448,928,0.634566916,0.210039086,0.984615385,0.206807716
1404,8581,1578,0.453764963,0.28059617,0.981941309,0.27552897
1405,11421,2224,0.50225502,0.261132613,0.981067126,0.256188622
1406,8271,588,0.471271246,0.224441219,0.946969697,0.212539033
1407,11979,1197,0.559748354,0.235542975,0.978723404,0.230531422
1408,10346,1420,0.565828867,0.218885503,0.967845659,0.211847384
1409,8902,1328,0.514175491,0.248483631,0.975757576,0.242459786
1410,12098,1482,0.504429612,0.245564695,0.975274725,0.23949304
1411,9134,2191,0.585724066,0.275210428,0.988391376,0.272015614
1412,12163,2478,0.607148824,0.272703935,0.977810651,0.266652812
1413,9532,916,0.457381287,0.205189125,0.973404255,0.199731967
1414,9858,780,0.626797313,0.219049189,0.988304094,0.216487211
1415,12500,2953,0.634689075,0.280685637,0.978287093,0.274591136
1416,8942,2236,0.585212555,0.253061879,0.980565371,0.248143715
1417,8870,2433,0.640806918,0.28024131,0.975073314,0.273255823
1418,8385,522,0.554847519,0.222013551,0.982758621,0.218185731
1419,10502,2067,0.5597589,0.26170204,0.975970425,0.255413451
1420,10986,1280,0.491498068,0.226453648,0.982758621,0.222549275
1421,9459,1044,0.463484091,0.234650535,0.967346939,0.226988477
1422,8288,883,0.49235368,0.219570364,0.958762887,0.210515916
1423,9633,1846,0.564009979,0.268566306,0.981854839,0.263693127
1424,10025,639,0.521713908,0.189299491,0.950413223,0.17991274
1425,10787,641,0.56303153,0.224488286,0.986111111,0.221370394
1426,11193,2387,0.540429938,0.277748989,0.984917044,0.273559713
1427,9031,1706,0.59076433,0.279563988,0.979035639,0.273703107
1428,10116,2095,0.57647451,0.253854304,0.986842105,0.250514116
1429,8981,1476,0.55872633,0.264815908,0.989769821,0.262106794
1430,10952,750,0.610108096,0.219746913,0.981818182,0.215751515
1431,9117,1202,0.595604263,0.232919442,0.971428571,0.2262646
1432,9980,1961,0.547445743,0.269236625,0.975378788,0.262607693
1433,9323,2415,0.579045372,0.270780531,0.98470948,0.266640156
1434,8892,1868,0.603187887,0.265392573,0.985887097,0.261647113
1435,11509,1431,0.576221441,0.236093109,0.979289941,0.231203607
1436,10666,1453,0.502030798,0.23879121,0.962536023,0.229845141
1437,9933,2858,0.549500021,0.299125789,0.989473684,0.295977096
1438,10753,1774,0.45524716,0.24739421,0.986332574,0.244012968
1439,9885,901,0.52799517,0.211937126,0.989528796,0.209717889
1440,10943,2417,0.603909465,0.280082794,0.977843427,0.273877119
1441,9672,986,0.466454137,0.206723761,0.980392157,0.202670354
1442,10075,2450,0.493880047,0.268057964,0.98325723,0.263569931
1443,9812,936,0.646359607,0.203875006,0.963350785,0.196403147
1444,10840,3146,0.632739562,0.275580224,0.99077278,0.273037384
1445,11323,1534,0.542676235,0.250231958,0.979166667,0.245018792
1446,9340,1042,0.450125511,0.236011536,0.963414634,0.227376968
1447,9367,627,0.495287611,0.210361434,0.954545455,0.20079955
1448,8813,2099,0.490126812,0.290024279,0.983579639,0.285261976
1449,8463,441,0.504117745,0.203826657,0.977777778,0.199297176
1450,12259,2667,0.561245795,0.273304068,0.982167353,0.268430333
1451,11301,2927,0.541456677,0.26066942,0.981651376,0.255886495
1452,11502,1901,0.472807102,0.260898508,0.977822581,0.255112453
1453,11746,1512,0.500449847,0.224061847,0.97640118,0.218774252
1454,12173,2464,0.559981614,0.258835488,0.979623824,0.25356141
1455,11452,2864,0.571041439,0.272952247,0.983375959,0.268414677
1456,10901,1166,0.600131902,0.246084436,0.975609756,0.240082376
1457,9575,1070,0.608368986,0.225097654,0.970954357,0.218559548
1458,8721,684,0.571543052,0.203059987,0.978417266,0.198677398
1459,10875,1572,0.491455398,0.236499142,0.967741935,0.228870138
1460,12188,636,0.645604814,0.180640532,0.965217391,0.174357383
1461,12241,2562,0.51552219,0.255237876,0.986238532,0.251725428
1462,10477,2394,0.600344244,0.288170463,0.971014493,0.279817696
1463,8672,1374,0.602604052,0.239279342,0.972644377,0.232733707
1464,12397,2865,0.565919923,0.268702065,0.98961039,0.265910355
1465,8065,1984,0.558773559,0.282181163,0.9875,0.278653899
1466,9429,1597,0.483674328,0.241052536,0.981818182,0.236669762
1467,10251,2592,0.621692548,0.267288197,0.978354978,0.261502738
1468,8367,503,0.555031762,0.220579075,0.981981982,0.216604677
1469,10605,2718,0.552664743,0.28616666,0.989717224,0.283224072
1470,10876,1281,0.620974916,0.230125338,0.986440678,0.227004994
1471,10133,1257,0.553643974,0.219466111,0.971014493,0.213104775
1472,12133,1253,0.647858593,0.222509527,0.982078853,0.218521901
1473,11890,1674,0.606189024,0.253282771,0.981132075,0.248503851
1474,9285,769,0.576029868,0.215717171,0.969879518,0.209219666
1475,8339,2421,0.560748432,0.30026828,0.982118294,0.294898971
1476,11783,1385,0.581843245,0.231000456,0.9875,0.22811295
1477,11597,2729,0.634157255,0.26560121,0.982068966,0.260838705
1478,10976,859,0.529064085,0.203671311,0.982857143,0.200179803
1479,8361,1397,0.632489112,0.24692236,0.976811594,0.241196624
1480,12078,1322,0.456051833,0.254083576,0.967261905,0.245765364
1481,12426,652,0.52234779,0.179206408,0.94017094,0.168484657
1482,9893,1139,0.533722494,0.252705594,0.972222222,0.245685995
1483,8287,1722,0.627458746,0.283330736,0.987704918,0.279847162
1484,11156,2502,0.62635194,0.257791596,0.978294574,0.252196119
1485,10328,2046,0.573067061,0.275076123,0.975133215,0.268235864
1486,8001,1750,0.627743486,0.265103072,0.984913793,0.261103672
1487,9315,2574,0.466631805,0.284669106,0.987721692,0.281173851
1488,8371,2285,0.515258777,0.283945421,0.981510015,0.278695274
1489,10422,2173,0.568217941,0.247542948,0.979553903,0.242481661
1490,12029,3078,0.518808344,0.280700516,0.975694444,0.273877934
1491,8225,1361,0.521455377,0.25110611,0.970760234,0.243763827
1492,11707,3328,0.472206366,0.275203492,0.987991266,0.271898647
1493,10730,560,0.563455703,0.213981099,0.958333333,0.20506522
1494,10921,1180,0.45665255,0.202409458,0.979079498,0.198174951
1495,11573,2063,0.546851486,0.235573317,0.975308642,0.229756692
1496,12166,2265,0.488806619,0.258701881,0.981228669,0.253845703
1497,8419,745,0.579421367,0.237494303,0.983050847,0.233468976
1498,8703,1373,0.557506281,0.241737661,0.987951807,0.238825159
1499,11910,1508,0.536657526,0.236052414,0.983146067,0.232074003
1500,8322,1155,0.450321626,0.243092891,0.971530249,0.236172096
